datetime,platform,username,candidate_name,text,comment_count,view_count,like_count,url,num_interaction
2024-04-01 05:05:28,instagram,Mario Di Costanzo,Claudia Sheinbaum,"🔴 Durante los últimos 3 años los recursos para la Pensión para Adultos Mayores se han incrementado 100 mil millones en promedio, y para 2025 aumentará sólo en 17 mil millones; es claro que Morena busca REDUCIR este programa ! @Claudiashein TE ENGAÑA !",0,0,0,https://www.instagram.com/p/C5NNx4sshXs/,8
2024-04-01 05:07:14,instagram,Mario Di Costanzo,Claudia Sheinbaum,SABÍAN QUE : Para 2025 los principales programas sociales tendrán el MENOR incremento de los últimos 3 años ! Es claro que @Claudiashein quiere REDUCIRLOS ! @PartidoMorenaMx TE ENGAÑA !,0,0,0,https://www.instagram.com/p/C5NN-2hswUB/,5
2024-04-01 05:08:24,instagram,Comiczette ( ed. by JessieTamayo ),Xóchitl Gálvez,Hope your Easter was a Happy Easter. and A pic of Xochitl and BabyGirll. the Li'l Fashionistas of Fashion Textiles. and more... #XochitlAndBabygirll #Xochitl #BabyGirll #LilFashionistas #Fashionistas #Easter #EasterSunday #Lakers #goLakers,0,0,0,https://www.instagram.com/p/C5NOHaLOjnV/,5
2024-04-01 05:17:19,instagram,Mario Di Costanzo,Claudia Sheinbaum,🔴 Según @Hacienda_Mexico para 2025 el endeudamiento será de 1 Billón de pesos ; pero los principales programas sociales NO crecerán en términos reales ! Es claro que @Claudiashein seguirá gastando en caprichos inútiles ! @PartidoMorenaMx TE ENGAÑA !,0,0,0,https://www.instagram.com/p/C5NPIpfM6jE/,14
2024-04-01 05:31:49,instagram,Claudia Sheinbaum Pardo,Claudia Sheinbaum,"Este 2 de junio, la decisión que tenemos que tomar entre todas y todos es, si continuamos con la Transformación de México o si regresamos al pasado de corrupción, de privilegios, de los gobiernos que miraban a unos cuantos.",0,0,0,https://www.instagram.com/p/C5NQy24uvRS/,7097
2024-04-01 05:42:41,instagram,🇲🇽 AMLO LA FUERZA DE MÉXICO♥️,Xóchitl Gálvez,#NiUnVotoAlPRIANRD2024,0,0,0,https://www.instagram.com/p/C5NSCgQM0qR/,123
2024-04-01 05:48:06,instagram,Mario Di Costanzo,Claudia Sheinbaum,"🔴 Mexico requiere inversiones hidráulicas por 85 mil millones anuales , y la @Hacienda_Mexico proyecta apenas 46 mil millones para 2025 ! @Claudiashein TE MIENTE y @PartidoMorenaMx TE ENGAÑA !",0,0,0,https://www.instagram.com/p/C5NSqGBu6Mh/,6
2024-04-01 06:50:16,instagram,César Figueroa,Xóchitl Gálvez,No molesten a Xóchitl Gálvez:,0,0,0,https://www.instagram.com/p/C5NZxcRt1GQ/,4
2024-04-01 12:40:34,instagram,Diario Campeche HOY,Claudia Sheinbaum,"#PortadaCH📰 | Buenos días a todos nuestros lectores ☀️

#FelizLunes

➡️ ""¡Perdónalos sí saben lo que hacen..!""

➡️ Layda quiere balnearios inclusivos accesibles.

http://campechehoy.mx",0,0,0,https://www.instagram.com/p/C5OB3FbrdEz/,0
2024-04-01 12:56:29,instagram,Imagen Radio,Claudia Sheinbaum,"📰🗞️ Inicia el día con las noticias destacadas de este 1 de abril en la portada de #Excélsior.

- Dosifican el gasto en las campañas.
- Mexicanos recelan de policías y jueces.
- Arriesgan su vida por el bosque.

➡ www.excelsior.com.mx",0,0,0,https://www.instagram.com/p/C5ODrtFO14W/,2
2024-04-01 13:29:22,instagram,Comiczette ( ed. by JessieTamayo ),Xóchitl Gálvez,Xochitl in that Lakers vibe! A.D. for the dayyyy! #Lakers #Lakersvibe #lakerpurple #Xochitl #XochitlAndBabyGirll  #BabyGirll #LakeShow #AnthonyDavis #AD #LilFashionista #LilFashionistas #Fashionista #Fashionistas,0,0,0,https://www.instagram.com/p/C5OHcg_LkTc/,5
2024-04-01 13:38:21,instagram,Amanda | bookstagram,Xóchitl Gálvez,"✨March Reads!✨

(*thanks to the tagged publishers for the gifted books!)

March was an interesting reading month! I read 17 books (11 audio, 3 kindle, and 3 physical) and really enjoyed a lot of them. I did also have one DNF this month, which felt satisfying! Here are the books I read in the order I read them:

🎧THE CATCH* ⭐️⭐️⭐️💫
📱LATE BLOOMER* ⭐️⭐️⭐️⭐️
🎧OSCAR WARS ⭐️⭐️⭐️⭐️
🎧THE MEASURE ⭐️⭐️⭐️⭐️⭐️
🎧TAKE TWO, BIRDIE MAXWELL* ⭐️⭐️⭐️💫
📱HERE WE GO AGAIN* ⭐️⭐️⭐️⭐️⭐️
🎧HAPPILY NEVER AFTER* ⭐️⭐️⭐️⭐️
🎧ANNIE BOT ⭐️⭐️⭐️⭐️
📖TILL THERE WAS YOU* ⭐️⭐️⭐️⭐️
🎧THE DO-OVER ⭐️⭐️⭐️💫
🎧RULES FOR RULE BREAKING ⭐️⭐️⭐️💫
📱THE HERO OF AGES ⭐️⭐️⭐️⭐️💫
🎧BEGIN AGAIN* ⭐️⭐️⭐️⭐️
📖THERE THERE ⭐️⭐️⭐️⭐️💫
🎧ANITA DE MONTE LAUGHS LAST ⭐️⭐️⭐️⭐️
🎧FINDING MARGARET FULLER ⭐️⭐️💫
📖A LETTER TO THE LUMINOUS DEEP ⭐️⭐️⭐️💫

DNF: Lincoln in the Bardo by George Saunders

Overall, a pretty productive reading month, but I did feel like a lot of my books were just good - not great. I was craving  five star read I could sink my teeth into in the back half of the month, and I just didn’t get it. THE MEASURE was definitely my favorite of the month - I haven’t stopped thinking about it since I finished it!

💭What was your favorite read of March?",0,0,0,https://www.instagram.com/p/C5OIeS_r5sL/,13
2024-04-01 13:41:31,instagram,Josefina Salazar Báez,Jorge Álvarez Máynez,"Recordemos siempre mirar hacia adelante, con la experiencia que nos dio el pasado y lo que podemos construir en el presente, para hacer realidad el México que todas y todos queremos. ¡Buenos días! 🧡☀️🙌🏻

. 
. 
. 
. 
. 
#JosefinaSenadora #FosfoFosfo #LoNuevoVaConTodo #MovimientoDeLaAlegría #JosefinaSalazar #MC #SLP 
@movciudadanomx 
@movciudadanoslp 
@dantedelgador 
@alvarezmaynez",0,0,0,https://www.instagram.com/p/C5OI1fGO4x6/,47
2024-04-01 13:59:36,instagram,Gina Campuzano Gonzalez,Xóchitl Gálvez,"Por primera vez en la historia de México tendremos a una mujer Presidenta, mi querida @xochitlgalvez.

¡Es tiempo de las mujeres! Excelente día, inicio de semana y de mes, que nos vaya muy bien 🤞🏽💙",0,0,0,https://www.instagram.com/p/C5OK6BBuOJf/,34
2024-04-01 14:06:23,instagram,Intolerancia Diario,Xóchitl Gálvez,"📰 #LaPortada de HOY:

🛡️ Seguridad, la bandera de @eduardorivera01 y @xochitlgalvez. 

🤝🏽 @armentaconmigo comienza con respaldo de @claudia_shein. 

✅ “Sin acarreados”, arranca @fermorales.mtz.",0,0,0,https://www.instagram.com/p/C5OLrmuLGZq/,9
2024-04-01 14:09:48,instagram,Reporte Índigo,Claudia Sheinbaum,"El presidente de Argentina, Javier Milei, ha generado controversia al expresar su opinión sobre las próximas elecciones presidenciales en México, en una entrevista con Andrés Openheimer en CNN.

Milei señaló que no tiene razones para sentirse “esperanzado” en que Claudia Sheinbaum, candidata de Morena, se distancie de las políticas del actual presidente, Andrés Manuel López Obrador, en caso de ganar los comicios en junio.

“Yo no tengo qué tener ninguna esperanza de nada. Es un problema de los mexicanos si eligen a los socialistas“, declaró Milei en la entrevista.",0,0,0,https://www.instagram.com/p/C5OMEpcxeK4/,510
2024-04-01 14:19:53,instagram,Radio Fórmula MX,Claudia Sheinbaum,"#CarreraPresidencial ¡Sigue la ventajota! 😲 A un mes de que arrancó su campaña presidencial, la candidata presidencial de #Morena, Claudia #Sheinbaum, sigue arriba en las preferencias, según datos de la encuesta realizada por el diario El Financiero.

📊 En el ejercicio reciente, el 51 por ciento de las personas encuestadas dijo que daría su voto a Sheinbaum, en tanto,  el 34 por ciento afirmó que votaría por la candidata de la coalición Fuerza y Corazón por México, #XóchitlGálvez. Por lo anterior, ahora sólo hay 17 puntos de diferencia entre la exalcaldesa de la Miguel Hidalgo y la exjefa de Gobierno.

#RadioFórmulaMx #AbriendoLaConversación",0,0,0,https://www.instagram.com/p/C5ONOcCu15n/,858
2024-04-01 14:20:07,instagram,24 Horas. El Diario sin Límites,Claudia Sheinbaum,"#En2024Eliges | De Norte a Sur y de Este a Oeste, así se han movilizado @claudia_shein, @xochitlgalvez y @alvarezmaynez por el territorio de la República.
.
.
#competenciaderecorridos #claudiasheinbaum #esclaudia #xóchitlgalvez #jorgealvarezmaynez #recursos #dinero #candidatos #presidenciales #election #eleccionesmexico #eleccionesmx #elecciones2024 #politic #politica #morena #pan #pri #prd #morena #mc #pvem #estados #presidenta",0,0,0,https://www.instagram.com/p/C5ONQQBt4JU/,8
2024-04-01 14:20:07,instagram,24 Horas. El Diario sin Límites,Xóchitl Gálvez,"#En2024Eliges | De Norte a Sur y de Este a Oeste, así se han movilizado @claudia_shein, @xochitlgalvez y @alvarezmaynez por el territorio de la República.
.
.
#competenciaderecorridos #claudiasheinbaum #esclaudia #xóchitlgalvez #jorgealvarezmaynez #recursos #dinero #candidatos #presidenciales #election #eleccionesmexico #eleccionesmx #elecciones2024 #politic #politica #morena #pan #pri #prd #morena #mc #pvem #estados #presidenta",0,0,0,https://www.instagram.com/p/C5ONQQBt4JU/,8
2024-04-01 14:20:07,instagram,24 Horas. El Diario sin Límites,Jorge Álvarez Máynez,"#En2024Eliges | De Norte a Sur y de Este a Oeste, así se han movilizado @claudia_shein, @xochitlgalvez y @alvarezmaynez por el territorio de la República.
.
.
#competenciaderecorridos #claudiasheinbaum #esclaudia #xóchitlgalvez #jorgealvarezmaynez #recursos #dinero #candidatos #presidenciales #election #eleccionesmexico #eleccionesmx #elecciones2024 #politic #politica #morena #pan #pri #prd #morena #mc #pvem #estados #presidenta",0,0,0,https://www.instagram.com/p/C5ONQQBt4JU/,8
2024-04-01 14:33:07,instagram,Claire Dawson Talbot,Xóchitl Gálvez,"#marchreads #bookstagrammer #whatimreading 
#thefellowshipofpuzzlemakers 
#afateinkedinblood
#lookformethere
#absolution
#hesaidshesaid
#thegodofthewoods 
#anitademontelaughslast 
#therachelincident 
#theothervalley",0,0,0,https://www.instagram.com/p/C5OOvfDsi6L/,2
2024-04-01 14:54:57,instagram,Xavier González Zirión,Xóchitl Gálvez,"Con Lía Limón, alcaldesa en Álvaro Obregón, calificada como una de las mejores líderes políticas de México.
.
Con Xavier González Zirión gana la Ciudad de México, porque está comprometido a trabajar para mejorar las condiciones de vida de todos los vecinos de Álvaro Obregón y de México.
.
.
#ElPRISíResuelve
Damos soluciones reales a los grandes desafíos de la #CDMX.
Xavier Zirión es la solución.
.
#CeroTolerancia
UNIDAD * EXPERIENCIA * PROYECTO
VOTA +++ Xavier González Zirión | 
Vamos por el Distrito 16, alcaldía Álvaro Obregón. CDMX, el corazón de México.
.
En Alianza Fuerza y Corazón por México | #MéxicoSeEscribeConX #XdeXóchitl y #XdeXavier
.
.
.
@XochitlGalvez @alitomorenoc @PRI_Nacional
#xaviergonzálezzirión #CDMX #2024 #AlianzaFuerzaYCorazónPorMéxico
#elmáspreparadoparagobernar #frenteXlacdmx #PRIPANPRD PRI Oficial México Carolina Viggiano @frenteXlaCDMX @PRI_Nacional @alitomoreno @rubenmoreiravdz #MarkoCortes #jesuszambrano #MéxicoVaConX",0,0,0,https://www.instagram.com/p/C5ORPSYSV6F/,10
2024-04-01 14:59:58,instagram,XochiLove.rs,Xóchitl Gálvez,📣 Xochilovers de #Tlalnepantla nos vemos este 03 de abril para acompañar a nuestra querida @xochitlgalvez y seguir llevando un mensaje de #eXperanza a todo México.🩷🤞🏻,0,0,0,https://www.instagram.com/p/C5OR0Hgrtcf/,33
2024-04-01 15:00:12,instagram,Contralínea,Claudia Sheinbaum,"¿Cómo pueden los del PRIAN decir un día que dar programas sociales es asistencialismo, y luego, otro día, decir que apoyan los programas sociales?, cuestionó la candidata a la Presidencia de la República, Claudia Sheinbaum Pardo
.
.
#Contralínea #PeriodismodeInvestigación | Más información en contralinea.com.mx",0,0,0,https://www.instagram.com/p/C5OR1wkM7vM/,137
2024-04-01 15:00:34,instagram,Xochitl Chips & Salsas,Xóchitl Gálvez,"Add a satisfying crunch to your stuffed bell pepper recipe with our corn chips. The perfect way to add a delicious twist to any dish!

#xochitl #xochitlchipsandsalsa #chipsandsalsa",0,0,0,https://www.instagram.com/p/C5OR4KOM5MR/,9
2024-04-01 15:03:54,instagram,Josefina Salazar Báez,Jorge Álvarez Máynez,"¡Villa de Arriaga se pinta de naranja con #MovimientoCiudadano! 🍊 
 
Nos da mucho gusto ver a tanta gente que se suma a nuestro proyecto por la Senaduría para construir #LoNuevo para México. 
 
¡Vamos juntos por un mejor país! 👊🧡 
. 
. 
. 
. 
. 
#JosefinaSenadora #FosfoFosfo #LoNuevoVaConTodo #MovimientoDeLaAlegría #JosefinaSalazar #MC #SLP 
@movciudadanomx 
@movciudadanoslp 
@alvarezmaynez 
@dantedelgador",0,0,0,https://www.instagram.com/p/C5OSQ7fuQfL/,22
